Build,Test,TES_COM_CountDeclFunction,TES_COM_CountLine,TES_COM_CountLineBlank,TES_COM_CountLineCode,TES_COM_CountLineCodeDecl,TES_COM_CountLineCodeExe,TES_COM_CountLineComment,TES_COM_CountStmt,TES_COM_CountStmtDecl,TES_COM_CountStmtExe,TES_COM_RatioCommentToCode,TES_COM_MaxCyclomatic,TES_COM_MaxCyclomaticModified,TES_COM_MaxCyclomaticStrict,TES_COM_MaxEssential,TES_COM_MaxNesting,TES_COM_SumCyclomatic,TES_COM_SumCyclomaticModified,TES_COM_SumCyclomaticStrict,TES_COM_SumEssential,TES_COM_CountDeclClass,TES_COM_CountDeclClassMethod,TES_COM_CountDeclClassVariable,TES_COM_CountDeclExecutableUnit,TES_COM_CountDeclInstanceMethod,TES_COM_CountDeclInstanceVariable,TES_COM_CountDeclMethod,TES_COM_CountDeclMethodDefault,TES_COM_CountDeclMethodPrivate,TES_COM_CountDeclMethodProtected,TES_COM_CountDeclMethodPublic,TES_PRO_CommitCount,TES_PRO_DistinctDevCount,TES_PRO_OwnersContribution,TES_PRO_MinorContributorCount,TES_PRO_OwnersExperience,TES_PRO_AllCommitersExperience,TES_CHN_LinesAdded,TES_CHN_LinesDeleted,TES_CHN_AddedChangeScattering,TES_CHN_DeletedChangeScattering,TES_CHN_DMMSize,TES_CHN_DMMComplexity,TES_CHN_DMMInterfacing,Verdict,Duration,REC_Age,REC_LastFailureAge,REC_LastTransitionAge,REC_RecentAvgExeTime,REC_RecentMaxExeTime,REC_RecentFailRate,REC_RecentAssertRate,REC_RecentExcRate,REC_RecentTransitionRate,REC_TotalAvgExeTime,REC_TotalMaxExeTime,REC_TotalFailRate,REC_TotalAssertRate,REC_TotalExcRate,REC_TotalTransitionRate,REC_LastVerdict,REC_LastExeTime,REC_MaxTestFileFailRate,REC_MaxTestFileTransitionRate,COV_ChnScoreSum,COV_ImpScoreSum,COV_ChnCount,COV_ImpCount,COD_COV_COM_C_CountDeclFunction,COD_COV_COM_C_CountLine,COD_COV_COM_C_CountLineBlank,COD_COV_COM_C_CountLineCode,COD_COV_COM_C_CountLineCodeDecl,COD_COV_COM_C_CountLineCodeExe,COD_COV_COM_C_CountLineComment,COD_COV_COM_C_CountStmt,COD_COV_COM_C_CountStmtDecl,COD_COV_COM_C_CountStmtExe,COD_COV_COM_C_RatioCommentToCode,COD_COV_COM_C_MaxCyclomatic,COD_COV_COM_C_MaxCyclomaticModified,COD_COV_COM_C_MaxCyclomaticStrict,COD_COV_COM_C_MaxEssential,COD_COV_COM_C_MaxNesting,COD_COV_COM_C_SumCyclomatic,COD_COV_COM_C_SumCyclomaticModified,COD_COV_COM_C_SumCyclomaticStrict,COD_COV_COM_C_SumEssential,COD_COV_COM_C_CountDeclClass,COD_COV_COM_C_CountDeclClassMethod,COD_COV_COM_C_CountDeclClassVariable,COD_COV_COM_C_CountDeclExecutableUnit,COD_COV_COM_C_CountDeclInstanceMethod,COD_COV_COM_C_CountDeclInstanceVariable,COD_COV_COM_C_CountDeclMethod,COD_COV_COM_C_CountDeclMethodDefault,COD_COV_COM_C_CountDeclMethodPrivate,COD_COV_COM_C_CountDeclMethodProtected,COD_COV_COM_C_CountDeclMethodPublic,COD_COV_PRO_C_CommitCount,COD_COV_PRO_C_DistinctDevCount,COD_COV_PRO_C_OwnersContribution,COD_COV_PRO_C_MinorContributorCount,COD_COV_PRO_C_OwnersExperience,COD_COV_PRO_C_AllCommitersExperience,COD_COV_CHN_C_LinesAdded,COD_COV_CHN_C_LinesDeleted,COD_COV_CHN_C_AddedChangeScattering,COD_COV_CHN_C_DeletedChangeScattering,COD_COV_CHN_C_DMMSize,COD_COV_CHN_C_DMMComplexity,COD_COV_CHN_C_DMMInterfacing,COD_COV_COM_IMP_CountDeclFunction,COD_COV_COM_IMP_CountLine,COD_COV_COM_IMP_CountLineBlank,COD_COV_COM_IMP_CountLineCode,COD_COV_COM_IMP_CountLineCodeDecl,COD_COV_COM_IMP_CountLineCodeExe,COD_COV_COM_IMP_CountLineComment,COD_COV_COM_IMP_CountStmt,COD_COV_COM_IMP_CountStmtDecl,COD_COV_COM_IMP_CountStmtExe,COD_COV_COM_IMP_RatioCommentToCode,COD_COV_COM_IMP_MaxCyclomatic,COD_COV_COM_IMP_MaxCyclomaticModified,COD_COV_COM_IMP_MaxCyclomaticStrict,COD_COV_COM_IMP_MaxEssential,COD_COV_COM_IMP_MaxNesting,COD_COV_COM_IMP_SumCyclomatic,COD_COV_COM_IMP_SumCyclomaticModified,COD_COV_COM_IMP_SumCyclomaticStrict,COD_COV_COM_IMP_SumEssential,COD_COV_COM_IMP_CountDeclClass,COD_COV_COM_IMP_CountDeclClassMethod,COD_COV_COM_IMP_CountDeclClassVariable,COD_COV_COM_IMP_CountDeclExecutableUnit,COD_COV_COM_IMP_CountDeclInstanceMethod,COD_COV_COM_IMP_CountDeclInstanceVariable,COD_COV_COM_IMP_CountDeclMethod,COD_COV_COM_IMP_CountDeclMethodDefault,COD_COV_COM_IMP_CountDeclMethodPrivate,COD_COV_COM_IMP_CountDeclMethodProtected,COD_COV_COM_IMP_CountDeclMethodPublic,COD_COV_PRO_IMP_CommitCount,COD_COV_PRO_IMP_DistinctDevCount,COD_COV_PRO_IMP_OwnersContribution,COD_COV_PRO_IMP_MinorContributorCount,COD_COV_PRO_IMP_OwnersExperience,COD_COV_PRO_IMP_AllCommitersExperience,DET_COV_C_Faults,DET_COV_IMP_Faults
571827697,511,5,406,40,345,113,273,21,323,111,212,0.06,4,4,4,1,2,12,12,12,5,1,2,11,5,3,0,5,0,1,0,4,22,7,50.31907350508155,2,27.14629595403934,2.34336447137547,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,35177,11,-1,-1,34934.333333333336,34994,0.0,0.0,0.0,0.0,34951.09090909091,35082,0.0,0.0,0.0,0.0,0,34903,-1.0,-1.0,0.0,0.23404255319148937,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9022038671960817,0.4931229342373094,-1.0,6.0
571827697,512,7,493,58,412,149,319,23,362,144,218,0.06,5,5,5,1,2,17,17,17,7,1,0,3,7,7,8,7,0,2,0,5,21,7,48.25691549829481,2,27.14629595403934,2.34336447137547,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,78131,11,6,5,87210.83333333333,138312,0.0,0.0,0.0,0.16666666666666666,81087.0,138312,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0,78011,0.0,0.0,0.0,0.25531914893617025,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9022038671960817,0.4931229342373094,-1.0,6.0
571827697,513,4,224,21,183,75,124,20,168,74,94,0.11,2,2,2,1,1,8,8,8,4,1,2,9,4,2,0,4,0,0,0,4,20,7,47.11538461538461,2,27.14629595403934,2.34336447137547,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,20254,11,-1,-1,20218.666666666668,20240,0.0,0.0,0.0,0.0,20214.0,20309,0.0,0.0,0.0,0.0,0,20232,-1.0,-1.0,0.0,0.23404255319148937,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9022038671960817,0.4931229342373094,-1.0,6.0
571827697,541,11,627,118,466,194,362,43,410,181,229,0.09,2,2,4,1,1,22,22,28,11,1,2,11,11,9,0,11,0,0,0,11,24,8,35.264825712992305,2,27.14629595403934,1.176519245256906,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,20239,11,-1,-1,20254.166666666668,20293,0.0,0.0,0.0,0.0,20259.375,20293,0.0,0.0,0.0,0.0,0,20226,-1.0,-1.0,0.0,0.23404255319148937,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9022038671960817,0.4931229342373094,-1.0,6.0
571827697,1110,5,178,21,113,45,79,44,95,42,53,0.39,2,2,2,1,1,9,9,9,5,1,0,6,5,5,1,5,0,3,0,2,35,8,54.877484974572354,2,16.252713901763443,0.9188216465153308,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,37145,5,2,1,31190.0,36170,0.6,0.0,0.6,0.2,31190.0,36170,0.6,0.0,0.6,0.2,0,36170,0.0,0.0,0.0,0.1914893617021277,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9022038671960817,0.4931229342373094,-1.0,6.0
571827697,1128,4,168,27,99,41,69,42,85,40,45,0.42,2,2,2,1,1,7,7,7,4,1,0,3,4,4,1,4,0,2,0,2,28,5,37.17805151175812,1,27.14629595403934,3.771057416237599,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,39229,10,-1,-1,39601.833333333336,40302,0.0,0.0,0.0,0.0,39601.833333333336,40302,0.0,0.0,0.0,0.0,0,39244,-1.0,-1.0,0.0,0.1914893617021277,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9022038671960817,0.4931229342373094,-1.0,6.0
571827697,509,4,325,35,270,103,196,20,226,96,130,0.07,4,4,4,1,1,9,9,9,4,1,0,3,4,4,8,4,0,1,0,3,21,7,47.36034376918355,2,27.14629595403934,2.34336447137547,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,32159,11,-1,-1,32121.5,32165,0.0,0.0,0.0,0.0,32126.454545454544,32168,0.0,0.0,0.0,0.0,0,32165,-1.0,-1.0,0.0,0.23404255319148937,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9022038671960817,0.4931229342373094,-1.0,6.0
571827697,2161,1,43,4,23,13,11,16,21,13,8,0.7,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,11,3,71.3375796178344,0,27.14629595403934,4.3381500926118175,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,48,11,-1,-1,31.833333333333332,44,0.0,0.0,0.0,0.0,27.636363636363637,44,0.0,0.0,0.0,0.0,0,32,-1.0,-1.0,0.0,0.08510638297872342,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9022038671960817,0.4931229342373094,-1.0,6.0
571827697,2720,1,49,8,25,8,16,16,25,10,15,0.64,3,3,3,1,1,3,3,3,1,1,0,0,1,1,0,1,0,0,0,1,1,1,100.0,0,27.14629595403934,27.146295954039335,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,1350,11,-1,-1,1348.5,1383,0.0,0.0,0.0,0.0,1330.090909090909,1383,0.0,0.0,0.0,0.0,0,1299,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
571827697,2754,29,1311,269,916,376,747,126,921,425,496,0.14,5,5,5,1,2,96,96,96,29,1,2,31,29,27,8,29,0,0,0,29,14,3,60.33934252386002,0,27.14629595403934,4.3381500926118175,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,22399,11,-1,-1,21744.5,22812,0.0,0.0,0.0,0.0,21879.18181818182,22812,0.0,0.0,0.0,0.0,0,21282,-1.0,-1.0,0.0,0.06382978723404256,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9022038671960817,0.4931229342373094,-1.0,6.0
571827697,2735,14,477,71,390,75,321,16,321,91,230,0.04,9,9,9,1,2,42,42,42,14,1,1,13,14,13,0,14,0,8,0,6,1,1,100.0,0,27.14629595403934,27.146295954039335,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,250,11,-1,-1,220.66666666666666,241,0.0,0.0,0.0,0.0,223.0,267,0.0,0.0,0.0,0.0,0,226,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
571827697,2749,4,170,22,132,27,98,16,123,31,92,0.12,7,7,7,1,2,13,13,14,4,1,1,8,4,3,0,4,0,2,0,2,1,1,100.0,0,27.14629595403934,27.146295954039335,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,1321,11,-1,-1,1313.8333333333333,1347,0.0,0.0,0.0,0.0,1337.2727272727273,1405,0.0,0.0,0.0,0.0,0,1268,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
571827697,2751,29,1222,250,859,350,696,113,864,399,465,0.13,5,5,5,1,2,96,96,96,29,1,2,31,29,27,7,29,0,0,0,29,12,3,60.22377168801687,0,27.14629595403934,4.3381500926118175,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,20447,11,-1,-1,20395.666666666668,20458,0.0,0.0,0.0,0.0,20394.625,20458,0.0,0.0,0.0,0.0,0,20329,-1.0,-1.0,0.0,0.021276595744680854,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9022038671960817,0.4931229342373094,-1.0,6.0
571827697,2752,29,1308,227,1032,351,803,49,1110,472,638,0.05,7,7,7,1,2,164,164,164,29,1,2,31,29,27,11,29,0,0,0,29,13,3,63.256726457399104,0,27.14629595403934,4.3381500926118175,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,104658,11,-1,-1,113696.0,117219,0.0,0.0,0.0,0.0,111603.45454545454,128941,0.0,0.0,0.0,0.0,0,113431,-1.0,-1.0,0.0,0.021276595744680854,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9022038671960817,0.4931229342373094,-1.0,6.0
571827697,1204,14,205,31,155,80,85,19,127,78,49,0.12,3,3,3,1,2,29,29,29,14,1,4,5,14,10,0,14,0,2,0,12,16,7,27.353689567430024,2,32.36969446093265,2.179406520591192,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,19930,11,-1,-1,19670.666666666668,19796,0.0,0.0,0.0,0.0,19824.714285714286,20749,0.0,0.0,0.0,0.0,0,19571,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
571829234,2755,29,1311,228,1034,352,804,49,1112,473,639,0.05,7,7,7,1,2,164,164,164,29,1,2,31,29,27,11,29,0,0,0,29,12,3,60.00608735352305,0,27.146191204843323,4.338133353026602,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,21712,12,-1,-1,21615.166666666668,21664,0.0,0.0,0.0,0.0,21611.333333333332,21753,0.0,0.0,0.0,0.0,0,21646,-1.0,-1.0,0.0,0.021276595744680854,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9021888097930946,0.4931210314277701,-1.0,6.0
571829234,2757,29,1775,316,1410,364,1084,49,1560,581,979,0.03,14,14,14,1,2,260,260,260,29,1,2,31,29,27,11,29,0,0,0,29,11,3,59.98649713064026,0,27.146191204843323,4.338133353026602,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,23592,12,-1,-1,23642.166666666668,23811,0.0,0.0,0.0,0.0,23651.777777777777,23811,0.0,0.0,0.0,0.0,0,23773,-1.0,-1.0,0.0,0.04255319148936171,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9021888097930946,0.4931210314277701,-1.0,6.0
571829234,2953,4,130,20,80,33,52,31,67,32,35,0.39,2,2,2,1,1,7,7,7,4,1,0,4,4,4,1,4,0,3,0,1,14,4,59.310344827586206,1,32.36956955625042,10.961338070204569,2,2,72.0,72.0,0.0,1.0,1.0,1,68,12,0,5,73.5,138,1.0,0.0,1.0,0.16666666666666666,21154.5,85408,0.75,0.0,0.75,0.125,1,138,0.3333333333333333,0.0,0.0,0.0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,1636.0,274.0,691.0,669.0,523.0,672.0,548.0,536.0,12.0,0.97,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,4.0,509.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,47.0,11.0,35.63809523809523,7.0,3.9021888097930946,0.4931210314277701,-1.0,6.0
